Date,open,high,low,close,tick_volume
2025-08-14 23:00:00+00:00,1.3530151844024658,1.3575520515441895,1.3528321981430054,1.3530701398849487,0
2025-08-17 23:00:00+00:00,1.355766773223877,1.3565999269485474,1.3512965440750122,1.3556381464004517,0
2025-08-18 23:00:00+00:00,1.3508037328720093,1.3531067371368408,1.3488178253173828,1.3508219718933105,0
2025-08-19 23:00:00+00:00,1.3485630750656128,1.3508949279785156,1.3448994159698486,1.348679542541504,0
2025-08-20 23:00:00+00:00,1.346619963645935,1.3483085632324219,1.3410218954086304,1.3466380834579468,0
2025-08-21 23:00:00+00:00,1.341687560081482,1.3543713092803955,1.3391542434692383,1.3419395685195923,0
2025-08-24 23:00:00+00:00,1.3509807586669922,1.3528138399124146,1.348435878753662,1.35111403465271,0
2025-08-25 23:00:00+00:00,1.3454241752624512,1.3492727279663086,1.343508243560791,1.3453518152236938,0
2025-08-26 23:00:00+00:00,1.3477907180786133,1.3478723764419556,1.3418315649032593,1.3478723764419556,0
2025-08-27 23:00:00+00:00,1.3504753112792969,1.3528138399124146,1.3485267162322998,1.3503841161727905,0
2025-08-28 23:00:00+00:00,1.3509862422943115,1.351387858390808,1.3448452949523926,1.35111403465271,0
2025-08-31 23:00:00+00:00,1.3504207134246826,1.354958415031433,1.3503658771514893,1.3503841161727905,0
2025-09-01 23:00:00+00:00,1.3547013998031616,1.3548849821090698,1.3341693878173828,1.3547931909561157,0
2025-09-02 23:00:00+00:00,1.3383656740188599,1.3453338146209717,1.3336355686187744,1.3383476734161377,0
2025-09-03 23:00:00+00:00,1.344212532043457,1.3458588123321533,1.341795563697815,1.3441582918167114,0
2025-09-04 23:00:00+00:00,1.3444474935531616,1.3554543256759644,1.344266653060913,1.3444474935531616,0
2025-09-07 23:00:00+00:00,1.3492181301116943,1.3556381464004517,1.3484903573989868,1.3492909669876099,0
2025-09-08 23:00:00+00:00,1.3552706241607666,1.3591573238372803,1.3525211811065674,1.3553073406219482,0
2025-09-09 23:00:00+00:00,1.3520822525024414,1.3561527729034424,1.3516253232955933,1.352109670639038,0
2025-09-10 23:00:00+00:00,1.3532531261444092,1.3577916622161865,1.3495277166366577,1.3534730672836304,0
2025-09-11 23:00:00+00:00,1.3574045896530151,1.3576626777648926,1.3525211811065674,1.3576626777648926,0
2025-09-14 23:00:00+00:00,1.3555278778076172,1.3619710206985474,1.3549401760101318,1.3553440570831299,0
2025-09-15 23:00:00+00:00,1.3601741790771484,1.3670727014541626,1.3598780632019043,1.3602666854858398,0
2025-09-16 23:00:00+00:00,1.3654673099517822,1.366923213005066,1.36314058303833,1.365392804145813,0
2025-09-17 23:00:00+00:00,1.3628991842269897,1.3657469749450684,1.353637933731079,1.3629734516143799,0
2025-09-18 23:00:00+00:00,1.3555645942687988,1.3559303283691406,1.3465837240219116,1.3556013107299805,0
2025-09-21 23:00:00+00:00,1.346293568611145,1.3513513803482056,1.3453699350357056,1.3464748859405518,0
2025-09-22 23:00:00+00:00,1.351387858390808,1.3536012172698975,1.3490725755691528,1.3514974117279053,0
2025-09-23 23:00:00+00:00,1.3526124954223633,1.3526124954223633,1.3428767919540405,1.3524478673934937,0
2025-09-24 23:00:00+00:00,1.3450080156326294,1.346619963645935,1.3342405557632446,1.3452396392822266,0
2025-09-25 23:00:00+00:00,1.3335111141204834,1.341381549835205,1.3331378698349,1.333653450012207,0
2025-09-28 23:00:00+00:00,1.3407701253890991,1.3456052541732788,1.3407701253890991,1.3408241271972656,0
2025-09-29 23:00:00+00:00,1.3435298204421997,1.3465837240219116,1.341579556465149,1.3437248468399048,0
2025-09-30 23:00:00+00:00,1.3441762924194336,1.352594256401062,1.343562364578247,1.3443390130996704,0
2025-10-01 23:00:00+00:00,1.3477815389633179,1.3509862422943115,1.3401951789855957,1.3480178117752075,0
2025-10-02 23:00:00+00:00,1.3445920944213867,1.348435878753662,1.342984914779663,1.3446643352508545,0
2025-10-05 23:00:00+00:00,1.3433457612991333,1.348435878753662,1.341795563697815,1.3433817625045776,0
2025-10-06 23:00:00+00:00,1.348435878753662,1.3484903573989868,1.339441180229187,1.3484903573989868,0
2025-10-07 23:00:00+00:00,1.3421016931533813,1.3438512086868286,1.3385089635849,1.3421016931533813,0
2025-10-08 23:00:00+00:00,1.3400155305862427,1.3419756889343262,1.3292216062545776,1.3401411771774292,0
2025-10-09 23:00:00+00:00,1.3303710222244263,1.3359339237213135,1.326664686203003,1.3304948806762695,0
2025-10-12 23:00:00+00:00,1.3338135480880737,1.3366124629974365,1.331611156463623,1.3336178064346313,0
2025-10-13 23:00:00+00:00,1.3333511352539062,1.3352917432785034,1.325065016746521,1.3332622051239014,0
2025-10-14 23:00:00+00:00,1.3321077823638916,1.340356707572937,1.3321077823638916,1.3321610689163208,0
2025-10-15 23:00:00+00:00,1.3402310609817505,1.3454241752624512,1.3400694131851196,1.3404465913772583,0
2025-10-16 23:00:00+00:00,1.3444474935531616,1.3473457098007202,1.3392438888549805,1.3445558547973633,0
